id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
2143,Female,24,1,29.0,0,< 1 Year,Yes,2630.0,152.0,152,0
52093,Male,26,1,41.0,1,< 1 Year,No,29080.0,152.0,11,0
67665,Female,26,1,35.0,1,< 1 Year,No,17977.0,152.0,74,0
69712,Male,42,1,29.0,0,1-2 Year,Yes,2630.0,154.0,58,0
75405,Male,51,1,30.0,1,1-2 Year,No,2630.0,152.0,51,0
68321,Male,22,1,33.0,1,< 1 Year,No,31053.0,152.0,26,0
70513,Female,31,1,35.0,1,< 1 Year,No,39393.0,152.0,114,0
39277,Male,25,1,28.0,1,< 1 Year,No,27642.0,152.0,140,0
22458,Female,46,1,28.0,1,1-2 Year,No,28404.0,124.0,201,0
90117,Female,48,1,28.0,0,1-2 Year,Yes,43446.0,124.0,10,0
43720,Female,57,1,28.0,1,1-2 Year,No,56999.0,26.0,293,0
30269,Male,24,1,30.0,1,< 1 Year,No,25324.0,152.0,26,0
72091,Male,67,1,28.0,0,1-2 Year,Yes,47342.0,26.0,281,0
67100,Male,51,1,28.0,1,1-2 Year,No,41781.0,124.0,155,0
8599,Male,23,1,31.0,1,< 1 Year,No,2630.0,151.0,259,0
72894,Female,20,1,28.0,0,< 1 Year,Yes,52595.0,160.0,15,0
85231,Male,44,1,8.0,0,1-2 Year,Yes,72761.0,124.0,129,0
5748,Male,66,1,28.0,0,1-2 Year,Yes,2630.0,26.0,106,0
46385,Male,29,1,28.0,1,< 1 Year,No,36556.0,152.0,236,0
65541,Female,32,1,28.0,0,< 1 Year,Yes,47567.0,124.0,293,1
95795,Male,49,1,0.0,1,1-2 Year,No,2630.0,26.0,279,0
23860,Male,24,1,47.0,0,< 1 Year,Yes,29755.0,152.0,230,0
15477,Male,38,1,29.0,0,1-2 Year,Yes,25531.0,124.0,142,1
3527,Male,27,1,3.0,0,1-2 Year,Yes,2630.0,157.0,228,0
47462,Male,76,1,25.0,0,1-2 Year,Yes,28315.0,124.0,229,0
82982,Male,47,1,28.0,1,1-2 Year,No,32556.0,26.0,185,0
21668,Male,36,1,31.0,0,1-2 Year,No,2630.0,124.0,122,0
40934,Female,26,1,41.0,1,< 1 Year,No,39141.0,152.0,54,0
73491,Female,26,1,10.0,1,< 1 Year,No,35508.0,152.0,45,0
1947,Male,36,1,11.0,0,1-2 Year,Yes,2630.0,156.0,270,1
92838,Female,32,1,28.0,1,< 1 Year,No,64909.0,152.0,183,0
69513,Female,68,1,28.0,0,> 2 Years,Yes,52803.0,26.0,176,0
59508,Male,25,1,29.0,1,< 1 Year,No,39833.0,152.0,88,0
82922,Male,21,1,29.0,1,< 1 Year,No,53125.0,152.0,79,0
66917,Male,22,1,45.0,1,< 1 Year,No,2630.0,26.0,264,0
80408,Male,41,1,28.0,0,1-2 Year,Yes,38616.0,124.0,78,0
91150,Female,69,1,28.0,0,1-2 Year,Yes,56292.0,23.0,123,0
9676,Male,40,1,8.0,0,1-2 Year,No,28458.0,7.0,38,0
74678,Female,58,1,8.0,1,1-2 Year,No,22379.0,26.0,129,0
75143,Male,43,1,8.0,1,1-2 Year,No,50697.0,124.0,259,0
39590,Female,43,1,46.0,1,1-2 Year,No,34214.0,152.0,113,0
69185,Male,22,1,15.0,1,< 1 Year,No,27969.0,160.0,191,0
88096,Female,38,1,15.0,0,1-2 Year,Yes,32561.0,154.0,176,1
2234,Female,26,1,46.0,1,< 1 Year,No,2630.0,156.0,26,0
81227,Male,39,1,8.0,0,1-2 Year,Yes,2630.0,156.0,259,0
82782,Male,21,1,37.0,0,< 1 Year,Yes,2630.0,160.0,201,0
14724,Male,24,1,47.0,1,< 1 Year,No,48401.0,152.0,199,0
46795,Male,42,1,21.0,1,1-2 Year,No,24744.0,26.0,136,0
59238,Female,42,1,38.0,0,1-2 Year,Yes,33416.0,124.0,186,1
86406,Male,53,1,47.0,0,1-2 Year,Yes,2630.0,157.0,116,0
91920,Male,39,1,30.0,0,1-2 Year,Yes,2630.0,26.0,147,0
25475,Male,23,1,28.0,0,< 1 Year,No,47967.0,156.0,260,0
90665,Male,30,1,8.0,1,< 1 Year,No,37501.0,152.0,222,0
77160,Male,35,1,44.0,0,1-2 Year,Yes,27775.0,124.0,299,0
77383,Female,52,1,28.0,0,1-2 Year,No,37786.0,52.0,16,0
24337,Female,27,1,32.0,1,< 1 Year,No,2630.0,152.0,274,0
9764,Male,39,1,2.0,0,1-2 Year,Yes,2630.0,156.0,10,0
54141,Female,66,1,46.0,1,1-2 Year,No,33912.0,11.0,142,0
12786,Male,68,1,28.0,1,1-2 Year,No,40251.0,26.0,65,0
62806,Female,23,1,10.0,1,< 1 Year,No,26253.0,152.0,49,0
30571,Male,49,1,4.0,0,1-2 Year,Yes,32379.0,124.0,141,0
98212,Female,22,1,2.0,1,< 1 Year,No,31345.0,152.0,274,0
26850,Male,47,1,47.0,1,1-2 Year,No,34169.0,26.0,202,0
73831,Male,27,1,30.0,1,1-2 Year,No,2630.0,124.0,289,0
30078,Female,40,1,28.0,1,1-2 Year,No,33787.0,60.0,162,0
6003,Male,20,1,46.0,1,< 1 Year,No,28165.0,160.0,100,0
26927,Male,24,1,36.0,0,< 1 Year,Yes,35631.0,152.0,256,0
25739,Male,31,1,12.0,0,< 1 Year,Yes,20594.0,152.0,81,0
91772,Female,68,1,48.0,1,1-2 Year,Yes,2630.0,26.0,188,0
76334,Male,61,1,28.0,1,1-2 Year,No,40714.0,26.0,189,0
91959,Female,26,1,49.0,1,< 1 Year,No,11448.0,152.0,63,0
93743,Male,22,1,6.0,1,< 1 Year,No,24632.0,152.0,91,0
50121,Female,20,1,33.0,0,< 1 Year,Yes,2630.0,160.0,235,0
93961,Male,43,1,29.0,0,1-2 Year,Yes,2630.0,26.0,255,0
30633,Female,24,1,6.0,1,< 1 Year,No,52713.0,152.0,44,0
5049,Male,55,1,11.0,0,1-2 Year,Yes,37352.0,26.0,34,0
46003,Male,63,1,1.0,1,1-2 Year,No,2630.0,124.0,98,0
10934,Female,25,1,15.0,1,< 1 Year,No,40594.0,152.0,261,0
97850,Female,46,1,28.0,0,1-2 Year,Yes,56228.0,124.0,162,1
85868,Male,41,1,20.0,0,1-2 Year,Yes,2630.0,124.0,47,0
3537,Female,25,1,14.0,1,< 1 Year,No,24838.0,152.0,274,0
11753,Male,24,1,21.0,0,< 1 Year,No,2630.0,152.0,295,0
2945,Female,27,1,29.0,1,< 1 Year,No,35872.0,152.0,63,0
16018,Female,22,1,41.0,1,< 1 Year,No,2630.0,152.0,188,0
12410,Male,23,1,47.0,0,< 1 Year,Yes,27532.0,152.0,211,0
79833,Male,23,1,33.0,1,< 1 Year,No,19082.0,152.0,156,0
76101,Female,37,1,3.0,0,1-2 Year,Yes,38007.0,124.0,47,1
38461,Female,37,1,18.0,1,1-2 Year,Yes,2630.0,156.0,114,1
57572,Male,40,1,28.0,0,1-2 Year,Yes,39825.0,120.0,129,1
76289,Male,36,1,41.0,1,1-2 Year,No,24345.0,109.0,215,0
36071,Female,37,1,28.0,1,1-2 Year,No,2630.0,26.0,292,0
31726,Female,22,1,2.0,0,< 1 Year,Yes,20666.0,152.0,196,0
90839,Female,47,1,8.0,1,1-2 Year,No,2630.0,26.0,49,0
76884,Male,25,1,28.0,0,< 1 Year,Yes,41282.0,152.0,299,1
22657,Female,33,1,45.0,0,< 1 Year,Yes,2630.0,152.0,69,0
99002,Female,48,1,28.0,0,1-2 Year,Yes,39681.0,26.0,126,1
47904,Female,46,1,28.0,0,1-2 Year,Yes,41409.0,156.0,185,0
27796,Female,42,1,47.0,0,1-2 Year,Yes,48138.0,124.0,125,0
57615,Male,26,1,6.0,1,< 1 Year,No,27486.0,152.0,288,0
91222,Male,62,1,28.0,1,1-2 Year,No,30012.0,124.0,228,0
33842,Male,21,1,8.0,0,< 1 Year,Yes,63024.0,152.0,229,0
20558,Female,66,1,29.0,1,1-2 Year,No,28197.0,26.0,100,0
24696,Male,54,1,28.0,0,1-2 Year,No,37362.0,26.0,218,0
2553,Female,62,1,28.0,0,1-2 Year,Yes,30197.0,26.0,49,0
36927,Female,46,1,28.0,0,1-2 Year,No,46095.0,26.0,202,0
7601,Male,21,1,40.0,0,< 1 Year,Yes,32554.0,152.0,107,0
1524,Female,30,1,47.0,0,< 1 Year,No,29305.0,152.0,207,0
4675,Male,64,1,8.0,0,1-2 Year,Yes,29448.0,124.0,295,0
91737,Male,47,1,29.0,0,1-2 Year,Yes,2630.0,154.0,124,0
15799,Male,42,1,28.0,0,1-2 Year,Yes,45448.0,124.0,214,0
96793,Male,67,1,37.0,1,1-2 Year,No,33924.0,60.0,21,0
34855,Male,70,1,28.0,1,1-2 Year,No,52995.0,122.0,297,0
23852,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,214,0
61191,Male,30,1,28.0,1,< 1 Year,No,89388.0,152.0,88,0
80623,Female,37,1,18.0,0,1-2 Year,Yes,30128.0,150.0,60,1
48985,Female,45,1,33.0,1,1-2 Year,No,26209.0,152.0,148,0
62843,Male,25,1,37.0,1,< 1 Year,No,2630.0,152.0,15,0
43292,Male,50,1,15.0,1,1-2 Year,No,2630.0,124.0,176,0
50682,Female,21,1,8.0,0,< 1 Year,Yes,47973.0,160.0,253,0
8979,Male,36,1,28.0,0,1-2 Year,Yes,28078.0,124.0,102,0
49355,Male,43,1,28.0,0,1-2 Year,Yes,46721.0,26.0,201,0
24279,Female,29,1,15.0,0,< 1 Year,Yes,37201.0,152.0,164,0
37327,Male,42,1,28.0,0,1-2 Year,Yes,33257.0,154.0,272,0
75814,Male,36,1,43.0,0,1-2 Year,Yes,39322.0,124.0,271,0
4863,Male,33,1,28.0,0,< 1 Year,Yes,2630.0,156.0,91,1
97510,Male,37,1,30.0,1,1-2 Year,No,2630.0,152.0,80,0
14449,Female,35,1,46.0,1,1-2 Year,No,35603.0,124.0,211,0
36407,Female,28,1,12.0,1,< 1 Year,No,2630.0,152.0,220,0
52907,Female,25,1,46.0,0,< 1 Year,No,24583.0,152.0,119,0
32699,Male,33,1,45.0,0,1-2 Year,Yes,26834.0,124.0,269,0
37901,Male,22,1,50.0,0,< 1 Year,No,2630.0,160.0,124,0
40483,Male,22,1,7.0,1,< 1 Year,No,2630.0,160.0,60,0
41818,Female,38,1,35.0,0,1-2 Year,Yes,21198.0,124.0,159,1
84083,Male,76,1,31.0,0,1-2 Year,No,2630.0,124.0,215,0
93017,Male,70,1,28.0,1,1-2 Year,No,37984.0,13.0,193,0
84214,Male,21,1,24.0,1,< 1 Year,No,44720.0,160.0,255,0
98370,Male,58,1,28.0,0,> 2 Years,Yes,50515.0,26.0,299,1
39748,Female,40,1,28.0,0,1-2 Year,Yes,56936.0,124.0,207,0
68227,Female,35,1,28.0,1,1-2 Year,No,2630.0,156.0,238,0
34955,Male,22,1,29.0,1,1-2 Year,No,37525.0,124.0,83,0
46122,Male,27,1,47.0,1,< 1 Year,No,25824.0,152.0,83,0
62549,Female,46,1,28.0,0,> 2 Years,Yes,91118.0,26.0,88,1
3779,Male,49,1,28.0,0,1-2 Year,Yes,46195.0,26.0,157,0
48376,Female,22,1,39.0,1,< 1 Year,No,31800.0,152.0,63,0
96306,Female,22,1,33.0,0,< 1 Year,Yes,30454.0,26.0,58,0
49734,Female,43,1,28.0,0,1-2 Year,Yes,35380.0,26.0,38,0
56995,Female,80,1,28.0,1,1-2 Year,No,68780.0,26.0,47,0
71313,Male,27,1,41.0,1,< 1 Year,No,26051.0,152.0,267,0
32767,Female,21,1,8.0,0,< 1 Year,No,59869.0,152.0,121,0
30283,Female,30,1,27.0,0,< 1 Year,Yes,29928.0,152.0,32,0
9543,Female,24,1,16.0,1,< 1 Year,No,29440.0,151.0,258,0
23695,Male,61,1,50.0,0,1-2 Year,Yes,34604.0,8.0,211,0
12466,Female,61,1,1.0,0,1-2 Year,Yes,2630.0,124.0,35,0
30266,Female,26,1,7.0,1,< 1 Year,No,44325.0,152.0,29,0
91909,Male,38,1,46.0,0,1-2 Year,Yes,38436.0,124.0,262,0
88508,Male,58,1,39.0,1,1-2 Year,No,42713.0,124.0,23,0
66834,Male,61,1,46.0,0,1-2 Year,No,2630.0,124.0,42,0
72752,Male,78,1,28.0,1,1-2 Year,No,36222.0,26.0,219,0
52195,Male,45,1,28.0,0,1-2 Year,Yes,40371.0,26.0,84,1
44055,Female,26,1,11.0,1,< 1 Year,No,38743.0,152.0,134,0
28758,Female,70,1,15.0,0,1-2 Year,No,32026.0,150.0,243,0
27362,Female,27,1,8.0,1,< 1 Year,No,43893.0,152.0,174,0
97121,Female,53,1,48.0,1,1-2 Year,No,2630.0,26.0,227,0
17977,Female,39,1,4.0,1,1-2 Year,No,45873.0,124.0,144,0
48931,Male,76,1,4.0,0,1-2 Year,Yes,29206.0,26.0,230,0
45041,Female,50,1,28.0,0,> 2 Years,Yes,58581.0,26.0,275,0
49703,Male,41,1,45.0,0,1-2 Year,Yes,26675.0,124.0,166,1
91013,Female,52,1,35.0,0,1-2 Year,Yes,37432.0,124.0,132,0
53801,Male,51,1,30.0,0,1-2 Year,No,2630.0,156.0,43,0
91679,Male,46,1,18.0,0,1-2 Year,Yes,31355.0,154.0,124,0
84816,Female,21,1,32.0,1,< 1 Year,No,33413.0,160.0,127,0
14178,Male,40,1,17.0,0,1-2 Year,Yes,29871.0,26.0,80,0
3157,Male,51,1,7.0,0,1-2 Year,Yes,50626.0,124.0,204,0
56323,Male,38,1,41.0,1,1-2 Year,No,24283.0,152.0,54,0
66588,Male,61,1,28.0,0,1-2 Year,Yes,33857.0,152.0,54,0
46955,Female,32,1,28.0,1,< 1 Year,No,64289.0,152.0,138,0
29477,Female,70,1,48.0,1,1-2 Year,No,2630.0,15.0,218,0
80907,Female,52,1,46.0,0,1-2 Year,Yes,2630.0,124.0,172,0
49817,Male,26,1,3.0,1,< 1 Year,No,40422.0,160.0,297,0
86481,Female,26,1,18.0,1,< 1 Year,No,49746.0,152.0,111,0
98474,Male,68,1,28.0,0,1-2 Year,Yes,52619.0,124.0,254,0
38884,Male,22,1,46.0,0,< 1 Year,Yes,52890.0,160.0,141,0
67736,Male,40,1,28.0,1,1-2 Year,No,27292.0,26.0,148,0
76400,Male,54,1,28.0,0,1-2 Year,Yes,28439.0,124.0,278,1
58731,Male,24,1,41.0,1,< 1 Year,No,32852.0,152.0,58,0
78351,Male,23,1,1.0,1,< 1 Year,No,2630.0,152.0,129,0
90503,Male,43,1,41.0,0,1-2 Year,Yes,44938.0,26.0,179,1
16065,Female,42,1,28.0,0,1-2 Year,Yes,45268.0,124.0,158,1
5289,Male,75,1,28.0,1,1-2 Year,No,55115.0,24.0,176,0
82686,Female,35,1,18.0,0,1-2 Year,Yes,2630.0,156.0,177,1
11879,Female,68,1,8.0,1,1-2 Year,No,44114.0,124.0,294,0
14308,Male,60,1,52.0,0,1-2 Year,Yes,24641.0,26.0,234,1
43634,Male,67,1,28.0,0,1-2 Year,Yes,40417.0,26.0,244,0
56945,Female,35,1,43.0,0,1-2 Year,Yes,31538.0,124.0,51,1
54320,Male,28,1,46.0,1,< 1 Year,No,32191.0,160.0,61,0
86039,Female,33,1,15.0,1,< 1 Year,No,35759.0,152.0,233,0
99017,Male,43,1,21.0,0,1-2 Year,No,24165.0,124.0,247,0
18377,Male,79,1,41.0,1,1-2 Year,No,40529.0,152.0,233,0
1064,Male,72,1,9.0,0,1-2 Year,No,25026.0,26.0,187,0
95752,Female,47,1,8.0,1,1-2 Year,No,2630.0,124.0,61,0
21895,Male,45,1,28.0,0,> 2 Years,Yes,31539.0,42.0,256,0
90651,Male,42,1,8.0,1,1-2 Year,No,43235.0,42.0,257,0
24995,Female,51,1,20.0,0,1-2 Year,Yes,2630.0,156.0,186,0
69811,Male,70,1,0.0,0,1-2 Year,Yes,2630.0,26.0,198,0
43703,Male,24,1,46.0,0,< 1 Year,Yes,26164.0,152.0,68,0
85059,Male,49,1,46.0,0,1-2 Year,Yes,37122.0,150.0,87,1
49321,Male,61,1,39.0,0,1-2 Year,Yes,30143.0,26.0,145,0
33472,Female,22,1,14.0,1,< 1 Year,No,29145.0,152.0,162,0
70386,Female,76,1,1.0,0,1-2 Year,Yes,2630.0,156.0,191,0
35214,Female,40,1,6.0,0,1-2 Year,Yes,2630.0,156.0,146,1
42925,Female,20,1,26.0,1,< 1 Year,No,21945.0,160.0,245,0
44702,Male,52,1,28.0,0,> 2 Years,Yes,2630.0,157.0,129,0
96100,Male,54,1,28.0,0,1-2 Year,Yes,37439.0,26.0,65,0
33300,Male,66,1,50.0,0,1-2 Year,Yes,39653.0,26.0,48,0
71818,Female,36,1,50.0,1,1-2 Year,No,24568.0,26.0,82,0
98084,Male,26,1,8.0,1,< 1 Year,No,38188.0,152.0,267,0
91329,Female,34,1,46.0,1,1-2 Year,No,23502.0,124.0,115,0
82019,Female,20,1,23.0,0,< 1 Year,Yes,2630.0,160.0,56,0
37215,Female,66,1,28.0,0,1-2 Year,Yes,56745.0,26.0,205,1
63491,Male,23,1,34.0,1,< 1 Year,No,24974.0,152.0,166,0
93069,Male,22,1,30.0,1,< 1 Year,No,37897.0,152.0,101,0
91787,Male,31,1,48.0,1,1-2 Year,No,2630.0,15.0,285,0
25339,Male,76,1,28.0,0,1-2 Year,Yes,39110.0,154.0,130,0
42146,Male,58,1,38.0,1,1-2 Year,No,42976.0,26.0,157,0
70261,Female,26,1,15.0,1,< 1 Year,No,29604.0,152.0,291,0
88953,Female,24,1,41.0,1,< 1 Year,No,24528.0,152.0,138,0
11969,Male,21,1,30.0,0,< 1 Year,Yes,30096.0,160.0,291,0
27268,Female,51,1,15.0,0,> 2 Years,Yes,34747.0,124.0,142,0
74197,Male,60,1,41.0,0,1-2 Year,Yes,44646.0,124.0,35,0
97685,Male,21,1,46.0,0,< 1 Year,No,33495.0,160.0,187,0
66362,Male,28,1,11.0,1,1-2 Year,No,28581.0,124.0,54,0
33249,Male,68,1,28.0,0,1-2 Year,Yes,42614.0,25.0,257,0
40073,Male,56,1,3.0,0,1-2 Year,Yes,27119.0,124.0,27,0
14720,Female,23,1,46.0,0,< 1 Year,Yes,20718.0,152.0,110,0
78277,Female,52,1,48.0,1,1-2 Year,No,2630.0,15.0,85,0
39195,Male,51,1,20.0,1,1-2 Year,No,2630.0,124.0,114,0
53697,Male,47,1,28.0,0,1-2 Year,No,34058.0,24.0,158,0
83785,Female,38,1,28.0,0,1-2 Year,Yes,37918.0,124.0,121,1
37781,Male,25,1,39.0,1,< 1 Year,No,2630.0,152.0,86,0
16007,Male,43,1,17.0,0,1-2 Year,Yes,2630.0,124.0,216,0
34705,Female,22,1,33.0,1,< 1 Year,No,46958.0,152.0,226,0
59067,Female,39,1,28.0,1,1-2 Year,No,25143.0,26.0,121,0
62267,Female,47,1,46.0,1,1-2 Year,No,32142.0,93.0,68,0
11881,Male,25,1,30.0,1,< 1 Year,No,38295.0,152.0,116,0
64722,Male,26,1,6.0,1,< 1 Year,No,25141.0,152.0,293,0
88801,Female,22,1,8.0,1,< 1 Year,No,41850.0,152.0,214,0
97330,Male,63,1,28.0,0,1-2 Year,Yes,45083.0,26.0,139,0
69013,Female,22,1,46.0,1,< 1 Year,No,21185.0,152.0,147,0
520,Female,24,1,30.0,0,< 1 Year,No,39055.0,152.0,127,0
7058,Male,72,1,45.0,0,1-2 Year,Yes,33034.0,26.0,283,1
497,Male,22,1,35.0,0,< 1 Year,Yes,30083.0,152.0,84,0
50374,Female,28,1,33.0,1,< 1 Year,No,34710.0,152.0,206,0
59524,Male,25,1,46.0,0,< 1 Year,Yes,43000.0,26.0,103,0
54935,Female,20,1,47.0,0,< 1 Year,Yes,29701.0,160.0,268,0
13458,Female,26,1,6.0,1,< 1 Year,No,2630.0,152.0,260,0
58899,Female,28,1,28.0,1,< 1 Year,No,33752.0,152.0,246,0
17771,Male,45,1,28.0,0,1-2 Year,Yes,38581.0,26.0,263,0
53883,Female,63,1,22.0,0,1-2 Year,Yes,25718.0,25.0,231,0
63021,Male,51,1,46.0,0,1-2 Year,Yes,34180.0,124.0,172,1
98951,Male,43,1,28.0,0,1-2 Year,Yes,33360.0,124.0,256,1
98805,Female,29,1,29.0,1,< 1 Year,No,38374.0,152.0,204,0
32337,Female,36,1,33.0,1,1-2 Year,No,32475.0,124.0,48,0
99341,Female,58,1,28.0,0,1-2 Year,Yes,43566.0,26.0,24,0
82621,Male,24,1,30.0,0,< 1 Year,No,2630.0,156.0,97,0
64123,Male,47,1,13.0,0,1-2 Year,Yes,30867.0,26.0,262,0
18471,Male,27,1,46.0,1,< 1 Year,No,28212.0,152.0,182,0
92851,Female,56,1,8.0,0,1-2 Year,Yes,38518.0,156.0,100,1
56672,Female,24,1,8.0,1,< 1 Year,No,41888.0,152.0,49,0
46352,Female,28,1,46.0,0,1-2 Year,Yes,2630.0,157.0,201,0
36656,Female,66,1,28.0,1,1-2 Year,No,60534.0,44.0,66,0
43702,Male,27,1,28.0,1,< 1 Year,No,22657.0,153.0,263,0
31192,Male,74,1,21.0,1,1-2 Year,No,21692.0,26.0,122,0
26031,Female,57,1,8.0,0,> 2 Years,Yes,29143.0,26.0,197,0
5214,Female,51,1,28.0,0,1-2 Year,Yes,31229.0,26.0,164,0
46545,Male,36,1,28.0,0,1-2 Year,Yes,35656.0,124.0,220,0
26565,Female,24,1,12.0,0,< 1 Year,Yes,31087.0,152.0,155,0
69441,Male,48,1,15.0,0,1-2 Year,Yes,42022.0,87.0,166,1
55496,Male,76,1,28.0,1,1-2 Year,No,46500.0,124.0,18,0
74684,Female,48,1,21.0,0,1-2 Year,Yes,2630.0,124.0,138,0
77856,Female,27,1,14.0,1,< 1 Year,No,25269.0,152.0,102,0
62983,Female,35,1,28.0,0,1-2 Year,Yes,53394.0,124.0,37,0
1559,Male,34,1,28.0,0,1-2 Year,Yes,43977.0,122.0,156,0
66899,Male,39,1,35.0,0,1-2 Year,Yes,23363.0,10.0,243,0
64254,Female,21,1,41.0,0,1-2 Year,Yes,49129.0,124.0,206,0
97565,Male,27,1,15.0,1,< 1 Year,No,23436.0,160.0,15,0
97817,Male,25,1,14.0,0,< 1 Year,Yes,2630.0,160.0,140,0
41550,Female,26,1,8.0,0,< 1 Year,Yes,2630.0,7.0,216,0
7706,Male,38,1,45.0,0,1-2 Year,Yes,24917.0,26.0,205,1
46172,Female,22,1,25.0,0,< 1 Year,Yes,49643.0,152.0,54,0
58435,Male,44,1,28.0,0,1-2 Year,Yes,40125.0,26.0,221,0
38539,Female,72,1,29.0,1,1-2 Year,No,35702.0,26.0,199,0
65907,Female,74,1,28.0,0,1-2 Year,Yes,36507.0,124.0,260,0
66112,Female,53,1,8.0,1,1-2 Year,No,39321.0,124.0,144,0
60990,Male,23,1,28.0,1,< 1 Year,No,28686.0,152.0,30,0
91506,Male,22,1,43.0,1,< 1 Year,Yes,44851.0,160.0,174,0
90089,Male,53,1,35.0,1,1-2 Year,Yes,2630.0,124.0,30,0
89518,Female,52,1,3.0,0,1-2 Year,Yes,31808.0,124.0,44,0
87114,Male,37,1,28.0,0,1-2 Year,Yes,20877.0,124.0,213,1
41757,Female,67,1,28.0,0,1-2 Year,Yes,41398.0,26.0,139,0
65492,Male,21,1,28.0,0,< 1 Year,Yes,35780.0,152.0,82,0
9250,Male,62,1,29.0,0,1-2 Year,Yes,2630.0,124.0,72,0
25135,Female,76,1,28.0,1,1-2 Year,No,35525.0,26.0,115,0
27003,Male,27,1,29.0,1,< 1 Year,No,25886.0,152.0,154,0
93500,Male,63,1,23.0,0,1-2 Year,Yes,22977.0,124.0,119,1
91110,Male,75,1,28.0,1,1-2 Year,No,31014.0,124.0,44,0
11471,Female,25,1,6.0,1,< 1 Year,No,22684.0,152.0,234,0
24748,Male,47,1,45.0,0,1-2 Year,Yes,20314.0,28.0,249,1
44122,Female,56,1,28.0,0,1-2 Year,Yes,35245.0,26.0,116,1
44389,Female,39,1,28.0,0,> 2 Years,Yes,30990.0,55.0,239,1
61129,Female,72,1,8.0,0,1-2 Year,Yes,35177.0,124.0,271,0
80690,Female,24,1,29.0,1,< 1 Year,No,42085.0,152.0,251,0
67419,Male,38,1,30.0,1,1-2 Year,No,2630.0,152.0,56,0
70314,Female,63,1,28.0,0,1-2 Year,Yes,42882.0,124.0,39,0
60237,Female,44,1,28.0,1,1-2 Year,Yes,69556.0,26.0,269,0
20022,Female,25,1,6.0,1,< 1 Year,No,39766.0,152.0,98,0
56973,Male,45,1,13.0,0,1-2 Year,No,30630.0,124.0,220,0
5327,Female,41,1,31.0,0,1-2 Year,Yes,2630.0,155.0,262,0
95702,Male,51,1,28.0,0,1-2 Year,Yes,35497.0,55.0,283,0
54913,Male,22,1,25.0,1,< 1 Year,No,24485.0,152.0,71,0
25834,Male,25,1,8.0,1,< 1 Year,No,2630.0,152.0,57,0
48939,Female,75,1,50.0,1,1-2 Year,No,38008.0,8.0,96,0
12118,Female,54,1,28.0,0,> 2 Years,Yes,39531.0,26.0,247,0
61562,Male,20,1,6.0,0,< 1 Year,Yes,18934.0,160.0,183,0
27174,Male,52,1,28.0,0,1-2 Year,Yes,35846.0,26.0,64,0
5035,Female,39,1,35.0,0,1-2 Year,Yes,30345.0,26.0,154,1
92373,Female,29,1,30.0,1,< 1 Year,No,22615.0,152.0,104,0
18985,Male,55,1,46.0,0,1-2 Year,Yes,18615.0,154.0,21,1
46134,Male,24,1,48.0,1,< 1 Year,No,2630.0,152.0,75,0
22171,Female,22,1,45.0,1,< 1 Year,No,27147.0,160.0,219,0
33022,Female,74,1,9.0,1,1-2 Year,No,37419.0,26.0,266,0
90358,Female,24,1,47.0,1,< 1 Year,No,35403.0,152.0,123,0
17336,Female,72,1,9.0,0,1-2 Year,Yes,26026.0,124.0,120,0
66811,Female,25,1,35.0,0,1-2 Year,Yes,33591.0,124.0,124,0
15385,Male,45,1,28.0,0,1-2 Year,Yes,41362.0,26.0,279,0
24111,Female,56,1,15.0,0,1-2 Year,Yes,48153.0,122.0,27,0
87105,Male,25,1,7.0,1,< 1 Year,No,35669.0,152.0,112,0
57206,Male,38,1,11.0,0,1-2 Year,Yes,37559.0,152.0,90,0
87619,Female,21,1,46.0,1,< 1 Year,No,27716.0,160.0,101,0
8629,Female,44,1,8.0,0,1-2 Year,Yes,26665.0,26.0,253,0
80234,Male,45,1,8.0,0,> 2 Years,Yes,38455.0,26.0,24,1
36060,Female,47,1,28.0,1,1-2 Year,Yes,38987.0,26.0,68,0
42350,Male,22,1,11.0,1,< 1 Year,No,50744.0,152.0,116,0
18524,Male,57,1,8.0,0,> 2 Years,Yes,45118.0,124.0,255,0
11158,Female,75,1,28.0,0,1-2 Year,Yes,22590.0,26.0,40,0
79591,Male,24,1,21.0,1,< 1 Year,No,28931.0,152.0,26,0
89856,Female,39,1,28.0,0,1-2 Year,Yes,39097.0,23.0,113,0
13734,Female,26,1,8.0,0,< 1 Year,No,46238.0,152.0,114,0
46947,Male,34,1,28.0,0,1-2 Year,Yes,30663.0,154.0,106,0
94229,Female,35,1,40.0,0,1-2 Year,Yes,2630.0,156.0,121,1
55967,Male,38,1,28.0,0,1-2 Year,No,29230.0,124.0,154,1
71296,Female,69,1,50.0,1,1-2 Year,No,34397.0,122.0,148,0
15192,Male,42,1,10.0,1,1-2 Year,No,31459.0,108.0,15,0
92257,Female,60,1,46.0,1,1-2 Year,No,22617.0,124.0,145,0
29272,Female,30,1,28.0,0,< 1 Year,Yes,30800.0,124.0,111,0
33763,Male,46,1,48.0,1,1-2 Year,No,2630.0,124.0,157,0
193,Male,32,1,46.0,1,< 1 Year,No,23847.0,152.0,183,0
94753,Male,29,1,51.0,0,< 1 Year,Yes,2630.0,26.0,222,0
